snapshot_id,scene_variant,geometry_seed_index,geometry_seed_value,measurement_seed_index,measurement_seed_value,repeat_index,condition,snapshot_origin,phase_b_overlap
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r3/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,3,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r3/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,3,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r3/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,3,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r3/FULL_NOISE,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,3,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/1/1/4,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,4,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r4/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,4,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r4/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,4,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r4/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,4,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r4/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,4,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g1/m1/r4/FULL_NOISE,END_FACE_TRANSITION_PRESENT,1,1957656152,1,1664898153,4,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/0,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,0,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
phase-b-signal-v1/END_FACE_TRANSITION_PRESENT/g2/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,0,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,true
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r0/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,0,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r0/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,0,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r0/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,0,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
phase-b-signal-v1/END_FACE_TRANSITION_PRESENT/g2/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,0,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,true
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/1,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,1,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r1/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,1,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r1/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,1,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r1/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,1,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r1/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,1,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r1/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,1,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/2,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,2,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r2/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,2,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r2/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,2,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r2/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,2,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r2/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,2,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r2/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,2,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/3,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,3,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r3/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,3,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r3/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,3,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r3/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,3,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r3/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,3,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r3/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,3,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/0/4,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,4,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r4/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,4,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r4/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,4,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r4/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,4,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r4/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,4,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m0/r4/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,0,217775206,4,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/0,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,0,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r0/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,0,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r0/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,0,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r0/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,0,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r0/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,0,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r0/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,0,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/1,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,1,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r1/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,1,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r1/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,1,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r1/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,1,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r1/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,1,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r1/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,1,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/2,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,2,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r2/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,2,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r2/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,2,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r2/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,2,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r2/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,2,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r2/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,2,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/3,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,3,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r3/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,3,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r3/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,3,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r3/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,3,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r3/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,3,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r3/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,3,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_PRESENT/2/1/4,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,4,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r4/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,4,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r4/SCAN_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,4,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r4/MAP_NOISE_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,4,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r4/DROPOUT_ONLY,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,4,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_PRESENT/g2/m1/r4/FULL_NOISE,END_FACE_TRANSITION_PRESENT,2,1334931069,1,1664898153,4,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/0,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,0,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
phase-b-signal-v1/END_FACE_TRANSITION_WEAK/g0/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,0,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,true
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r0/SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,0,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r0/MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,0,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r0/DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,0,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
phase-b-signal-v1/END_FACE_TRANSITION_WEAK/g0/FULL_NOISE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,0,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,true
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/1,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,1,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r1/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,1,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r1/SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,1,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r1/MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,1,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r1/DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,1,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r1/FULL_NOISE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,1,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/2,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,2,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r2/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,2,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r2/SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,2,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r2/MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,2,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r2/DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,2,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r2/FULL_NOISE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,2,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/3,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,3,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r3/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,3,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r3/SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,3,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r3/MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,3,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r3/DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,3,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r3/FULL_NOISE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,3,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_WEAK/0/0/4,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,4,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r4/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,4,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r4/SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,4,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r4/MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,4,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r4/DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,4,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m0/r4/FULL_NOISE,END_FACE_TRANSITION_WEAK,0,1850310744,0,217775206,4,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_WEAK/0/1/0,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,0,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r0/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,0,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r0/SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,0,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r0/MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,0,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r0/DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,0,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r0/FULL_NOISE,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,0,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_WEAK/0/1/1,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,1,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r1/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,1,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r1/SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,1,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r1/MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,1,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r1/DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,1,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r1/FULL_NOISE,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,1,FULL_NOISE,NEW_DEVELOPMENT_GENERATED,false
phase-a-v1/END_FACE_TRANSITION_WEAK/0/1/2,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,2,IDEAL_MATCHED,PHASE_A_IDEAL_IMPORT,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r2/INDEPENDENT_NOISE_FREE,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,2,INDEPENDENT_NOISE_FREE,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r2/SCAN_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,2,SCAN_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r2/MAP_NOISE_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,2,MAP_NOISE_ONLY,NEW_DEVELOPMENT_GENERATED,false
full-synthetic-development-v1/END_FACE_TRANSITION_WEAK/g0/m1/r2/DROPOUT_ONLY,END_FACE_TRANSITION_WEAK,0,1850310744,1,1664898153,2,DROPOUT_ONLY,NEW_DEVELOPMENT_GENERATED,false
