planned_trial_id,planned_snapshot_id,scene_variant,condition,geometry_seed,measurement_seed,repeat_index,backend
synthetic-confirmatory-v1::364d68514f09d095102cb33154d505b7affe8310910391d68af0042190f45d23::pcl_point_to_plane,synthetic-confirmatory-v1::364d68514f09d095102cb33154d505b7affe8310910391d68af0042190f45d23,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,469989467,3,pcl_point_to_plane
synthetic-confirmatory-v1::bc5e2eb0511a203a96b9787d6de1e5e18ffb58f946978af0bf402cf117096443::open3d_point_to_plane,synthetic-confirmatory-v1::bc5e2eb0511a203a96b9787d6de1e5e18ffb58f946978af0bf402cf117096443,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,469989467,4,open3d_point_to_plane
synthetic-confirmatory-v1::bc5e2eb0511a203a96b9787d6de1e5e18ffb58f946978af0bf402cf117096443::pcl_point_to_plane,synthetic-confirmatory-v1::bc5e2eb0511a203a96b9787d6de1e5e18ffb58f946978af0bf402cf117096443,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,469989467,4,pcl_point_to_plane
synthetic-confirmatory-v1::91d4eeae9fc475b4807ea1386af1924e954b31878188bd8ffbe3bfccfe15b70a::open3d_point_to_plane,synthetic-confirmatory-v1::91d4eeae9fc475b4807ea1386af1924e954b31878188bd8ffbe3bfccfe15b70a,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,0,open3d_point_to_plane
synthetic-confirmatory-v1::91d4eeae9fc475b4807ea1386af1924e954b31878188bd8ffbe3bfccfe15b70a::pcl_point_to_plane,synthetic-confirmatory-v1::91d4eeae9fc475b4807ea1386af1924e954b31878188bd8ffbe3bfccfe15b70a,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,0,pcl_point_to_plane
synthetic-confirmatory-v1::b0166c622ccf18aec0dc80deaea024b363655d1e45f115fe522e902e444889c7::open3d_point_to_plane,synthetic-confirmatory-v1::b0166c622ccf18aec0dc80deaea024b363655d1e45f115fe522e902e444889c7,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,1,open3d_point_to_plane
synthetic-confirmatory-v1::b0166c622ccf18aec0dc80deaea024b363655d1e45f115fe522e902e444889c7::pcl_point_to_plane,synthetic-confirmatory-v1::b0166c622ccf18aec0dc80deaea024b363655d1e45f115fe522e902e444889c7,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,1,pcl_point_to_plane
synthetic-confirmatory-v1::06ef0aec4431e8ef4030b422f9346b897352d4a82b9947f6ea8b5459787938b6::open3d_point_to_plane,synthetic-confirmatory-v1::06ef0aec4431e8ef4030b422f9346b897352d4a82b9947f6ea8b5459787938b6,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,2,open3d_point_to_plane
synthetic-confirmatory-v1::06ef0aec4431e8ef4030b422f9346b897352d4a82b9947f6ea8b5459787938b6::pcl_point_to_plane,synthetic-confirmatory-v1::06ef0aec4431e8ef4030b422f9346b897352d4a82b9947f6ea8b5459787938b6,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,2,pcl_point_to_plane
synthetic-confirmatory-v1::2fcf383dab1ee0a9634b52bc7489c17507e464f1fc0539a2109fbb7cdc4476ab::open3d_point_to_plane,synthetic-confirmatory-v1::2fcf383dab1ee0a9634b52bc7489c17507e464f1fc0539a2109fbb7cdc4476ab,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,3,open3d_point_to_plane
synthetic-confirmatory-v1::2fcf383dab1ee0a9634b52bc7489c17507e464f1fc0539a2109fbb7cdc4476ab::pcl_point_to_plane,synthetic-confirmatory-v1::2fcf383dab1ee0a9634b52bc7489c17507e464f1fc0539a2109fbb7cdc4476ab,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,3,pcl_point_to_plane
synthetic-confirmatory-v1::3613d1d18654ea82add2ce8838542200ac6924a1646677c197e8ba96d7037f73::open3d_point_to_plane,synthetic-confirmatory-v1::3613d1d18654ea82add2ce8838542200ac6924a1646677c197e8ba96d7037f73,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,4,open3d_point_to_plane
synthetic-confirmatory-v1::3613d1d18654ea82add2ce8838542200ac6924a1646677c197e8ba96d7037f73::pcl_point_to_plane,synthetic-confirmatory-v1::3613d1d18654ea82add2ce8838542200ac6924a1646677c197e8ba96d7037f73,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,1088311622,4,pcl_point_to_plane
synthetic-confirmatory-v1::1d5e59c0e15e36ab151c17bba87c27986b99a992941d17fa10cc2e176d784efd::open3d_point_to_plane,synthetic-confirmatory-v1::1d5e59c0e15e36ab151c17bba87c27986b99a992941d17fa10cc2e176d784efd,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,0,open3d_point_to_plane
synthetic-confirmatory-v1::1d5e59c0e15e36ab151c17bba87c27986b99a992941d17fa10cc2e176d784efd::pcl_point_to_plane,synthetic-confirmatory-v1::1d5e59c0e15e36ab151c17bba87c27986b99a992941d17fa10cc2e176d784efd,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,0,pcl_point_to_plane
synthetic-confirmatory-v1::699dffdcf1fef5d249204e185b001a2e0f3303109964f2377d4258c1bd725263::open3d_point_to_plane,synthetic-confirmatory-v1::699dffdcf1fef5d249204e185b001a2e0f3303109964f2377d4258c1bd725263,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,1,open3d_point_to_plane
synthetic-confirmatory-v1::699dffdcf1fef5d249204e185b001a2e0f3303109964f2377d4258c1bd725263::pcl_point_to_plane,synthetic-confirmatory-v1::699dffdcf1fef5d249204e185b001a2e0f3303109964f2377d4258c1bd725263,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,1,pcl_point_to_plane
synthetic-confirmatory-v1::5787b78190d9f1a549ca5a46e22b3315ec3f957327580c68fc2aa70ec85a6fe5::open3d_point_to_plane,synthetic-confirmatory-v1::5787b78190d9f1a549ca5a46e22b3315ec3f957327580c68fc2aa70ec85a6fe5,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,2,open3d_point_to_plane
synthetic-confirmatory-v1::5787b78190d9f1a549ca5a46e22b3315ec3f957327580c68fc2aa70ec85a6fe5::pcl_point_to_plane,synthetic-confirmatory-v1::5787b78190d9f1a549ca5a46e22b3315ec3f957327580c68fc2aa70ec85a6fe5,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,2,pcl_point_to_plane
synthetic-confirmatory-v1::f669e0f7e78de76944a78a326c1b9e33dded4f123ff385705c26f7c739af414f::open3d_point_to_plane,synthetic-confirmatory-v1::f669e0f7e78de76944a78a326c1b9e33dded4f123ff385705c26f7c739af414f,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,3,open3d_point_to_plane
synthetic-confirmatory-v1::f669e0f7e78de76944a78a326c1b9e33dded4f123ff385705c26f7c739af414f::pcl_point_to_plane,synthetic-confirmatory-v1::f669e0f7e78de76944a78a326c1b9e33dded4f123ff385705c26f7c739af414f,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,3,pcl_point_to_plane
synthetic-confirmatory-v1::946a2ff25e591432c283ad1cd4578af5892cd1d88966541ad90f9873f2ae04d2::open3d_point_to_plane,synthetic-confirmatory-v1::946a2ff25e591432c283ad1cd4578af5892cd1d88966541ad90f9873f2ae04d2,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,4,open3d_point_to_plane
synthetic-confirmatory-v1::946a2ff25e591432c283ad1cd4578af5892cd1d88966541ad90f9873f2ae04d2::pcl_point_to_plane,synthetic-confirmatory-v1::946a2ff25e591432c283ad1cd4578af5892cd1d88966541ad90f9873f2ae04d2,END_FACE_TRANSITION_PRESENT,FULL_NOISE,226655024,916609326,4,pcl_point_to_plane
synthetic-confirmatory-v1::c7909f5f303541a5f0422b2c6f4e140ab3e965f649a219af4e28de3186f62297::open3d_point_to_plane,synthetic-confirmatory-v1::c7909f5f303541a5f0422b2c6f4e140ab3e965f649a219af4e28de3186f62297,END_FACE_TRANSITION_WEAK,IDEAL_MATCHED,248284635,,0,open3d_point_to_plane
synthetic-confirmatory-v1::c7909f5f303541a5f0422b2c6f4e140ab3e965f649a219af4e28de3186f62297::pcl_point_to_plane,synthetic-confirmatory-v1::c7909f5f303541a5f0422b2c6f4e140ab3e965f649a219af4e28de3186f62297,END_FACE_TRANSITION_WEAK,IDEAL_MATCHED,248284635,,0,pcl_point_to_plane
synthetic-confirmatory-v1::f1b05e7936aa96ccf0ba5153de5a07b624f18a7d6085c69038e26ec4e2462836::open3d_point_to_plane,synthetic-confirmatory-v1::f1b05e7936aa96ccf0ba5153de5a07b624f18a7d6085c69038e26ec4e2462836,END_FACE_TRANSITION_WEAK,INDEPENDENT_NOISE_FREE,248284635,,0,open3d_point_to_plane
synthetic-confirmatory-v1::f1b05e7936aa96ccf0ba5153de5a07b624f18a7d6085c69038e26ec4e2462836::pcl_point_to_plane,synthetic-confirmatory-v1::f1b05e7936aa96ccf0ba5153de5a07b624f18a7d6085c69038e26ec4e2462836,END_FACE_TRANSITION_WEAK,INDEPENDENT_NOISE_FREE,248284635,,0,pcl_point_to_plane
synthetic-confirmatory-v1::d2b4207685db519c5109d255d3753269350b03e922d77f8a0e350dc8b6331e99::open3d_point_to_plane,synthetic-confirmatory-v1::d2b4207685db519c5109d255d3753269350b03e922d77f8a0e350dc8b6331e99,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,0,open3d_point_to_plane
synthetic-confirmatory-v1::d2b4207685db519c5109d255d3753269350b03e922d77f8a0e350dc8b6331e99::pcl_point_to_plane,synthetic-confirmatory-v1::d2b4207685db519c5109d255d3753269350b03e922d77f8a0e350dc8b6331e99,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,0,pcl_point_to_plane
synthetic-confirmatory-v1::18877e540053613c7914edd165bf2e3c98a9619f26c013096f6ea691092d8e7b::open3d_point_to_plane,synthetic-confirmatory-v1::18877e540053613c7914edd165bf2e3c98a9619f26c013096f6ea691092d8e7b,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,1,open3d_point_to_plane
synthetic-confirmatory-v1::18877e540053613c7914edd165bf2e3c98a9619f26c013096f6ea691092d8e7b::pcl_point_to_plane,synthetic-confirmatory-v1::18877e540053613c7914edd165bf2e3c98a9619f26c013096f6ea691092d8e7b,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,1,pcl_point_to_plane
synthetic-confirmatory-v1::e3f5082b9ae732d3090fe9f514b24b77b047047c11e5e6e1de8bb6fe2a6445cc::open3d_point_to_plane,synthetic-confirmatory-v1::e3f5082b9ae732d3090fe9f514b24b77b047047c11e5e6e1de8bb6fe2a6445cc,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,2,open3d_point_to_plane
synthetic-confirmatory-v1::e3f5082b9ae732d3090fe9f514b24b77b047047c11e5e6e1de8bb6fe2a6445cc::pcl_point_to_plane,synthetic-confirmatory-v1::e3f5082b9ae732d3090fe9f514b24b77b047047c11e5e6e1de8bb6fe2a6445cc,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,2,pcl_point_to_plane
synthetic-confirmatory-v1::259154282a6a2277911fe8faea668a5a2e817f8de1081407a276edf6777ce38d::open3d_point_to_plane,synthetic-confirmatory-v1::259154282a6a2277911fe8faea668a5a2e817f8de1081407a276edf6777ce38d,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,3,open3d_point_to_plane
synthetic-confirmatory-v1::259154282a6a2277911fe8faea668a5a2e817f8de1081407a276edf6777ce38d::pcl_point_to_plane,synthetic-confirmatory-v1::259154282a6a2277911fe8faea668a5a2e817f8de1081407a276edf6777ce38d,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,3,pcl_point_to_plane
synthetic-confirmatory-v1::7a4b1e2735542527d0bfaf604110432a28e9accb3a7297663dd45aa84ef564ca::open3d_point_to_plane,synthetic-confirmatory-v1::7a4b1e2735542527d0bfaf604110432a28e9accb3a7297663dd45aa84ef564ca,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,4,open3d_point_to_plane
synthetic-confirmatory-v1::7a4b1e2735542527d0bfaf604110432a28e9accb3a7297663dd45aa84ef564ca::pcl_point_to_plane,synthetic-confirmatory-v1::7a4b1e2735542527d0bfaf604110432a28e9accb3a7297663dd45aa84ef564ca,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,469989467,4,pcl_point_to_plane
synthetic-confirmatory-v1::48eab03bef5c39237933369f39aa5abd61951e7c7a6abc759e14afaf32638111::open3d_point_to_plane,synthetic-confirmatory-v1::48eab03bef5c39237933369f39aa5abd61951e7c7a6abc759e14afaf32638111,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,0,open3d_point_to_plane
synthetic-confirmatory-v1::48eab03bef5c39237933369f39aa5abd61951e7c7a6abc759e14afaf32638111::pcl_point_to_plane,synthetic-confirmatory-v1::48eab03bef5c39237933369f39aa5abd61951e7c7a6abc759e14afaf32638111,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,0,pcl_point_to_plane
synthetic-confirmatory-v1::f399fb0f2fbaa8be3ad219e1c43ae3d36ae8572966975c70c02e3002f12ef9d3::open3d_point_to_plane,synthetic-confirmatory-v1::f399fb0f2fbaa8be3ad219e1c43ae3d36ae8572966975c70c02e3002f12ef9d3,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,1,open3d_point_to_plane
synthetic-confirmatory-v1::f399fb0f2fbaa8be3ad219e1c43ae3d36ae8572966975c70c02e3002f12ef9d3::pcl_point_to_plane,synthetic-confirmatory-v1::f399fb0f2fbaa8be3ad219e1c43ae3d36ae8572966975c70c02e3002f12ef9d3,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,1,pcl_point_to_plane
synthetic-confirmatory-v1::9fb896d3033bda725e85ee74cd50d7bbba136fb6bac7e2880e9a01252a8b3045::open3d_point_to_plane,synthetic-confirmatory-v1::9fb896d3033bda725e85ee74cd50d7bbba136fb6bac7e2880e9a01252a8b3045,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,2,open3d_point_to_plane
synthetic-confirmatory-v1::9fb896d3033bda725e85ee74cd50d7bbba136fb6bac7e2880e9a01252a8b3045::pcl_point_to_plane,synthetic-confirmatory-v1::9fb896d3033bda725e85ee74cd50d7bbba136fb6bac7e2880e9a01252a8b3045,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,2,pcl_point_to_plane
synthetic-confirmatory-v1::8755df9723e3156505584a88eb067ee630a42aa5f588b9de24bf9112b4995b4e::open3d_point_to_plane,synthetic-confirmatory-v1::8755df9723e3156505584a88eb067ee630a42aa5f588b9de24bf9112b4995b4e,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,3,open3d_point_to_plane
synthetic-confirmatory-v1::8755df9723e3156505584a88eb067ee630a42aa5f588b9de24bf9112b4995b4e::pcl_point_to_plane,synthetic-confirmatory-v1::8755df9723e3156505584a88eb067ee630a42aa5f588b9de24bf9112b4995b4e,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,3,pcl_point_to_plane
synthetic-confirmatory-v1::ef77c918c75ffad9281d5f1bf66ac5949b91fa0d4dec0fb603906ffb9e092a15::open3d_point_to_plane,synthetic-confirmatory-v1::ef77c918c75ffad9281d5f1bf66ac5949b91fa0d4dec0fb603906ffb9e092a15,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,4,open3d_point_to_plane
synthetic-confirmatory-v1::ef77c918c75ffad9281d5f1bf66ac5949b91fa0d4dec0fb603906ffb9e092a15::pcl_point_to_plane,synthetic-confirmatory-v1::ef77c918c75ffad9281d5f1bf66ac5949b91fa0d4dec0fb603906ffb9e092a15,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,1088311622,4,pcl_point_to_plane
synthetic-confirmatory-v1::68178e9d0a9c10d9abb74ecb48d1456a4f1c2469501daf8e1a61c5dfae3b01b0::open3d_point_to_plane,synthetic-confirmatory-v1::68178e9d0a9c10d9abb74ecb48d1456a4f1c2469501daf8e1a61c5dfae3b01b0,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,0,open3d_point_to_plane
synthetic-confirmatory-v1::68178e9d0a9c10d9abb74ecb48d1456a4f1c2469501daf8e1a61c5dfae3b01b0::pcl_point_to_plane,synthetic-confirmatory-v1::68178e9d0a9c10d9abb74ecb48d1456a4f1c2469501daf8e1a61c5dfae3b01b0,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,0,pcl_point_to_plane
synthetic-confirmatory-v1::4ce528d7b41949f308ba73b1cccab91b2dd5d8a49ee038fbf4804ef70ffc6d07::open3d_point_to_plane,synthetic-confirmatory-v1::4ce528d7b41949f308ba73b1cccab91b2dd5d8a49ee038fbf4804ef70ffc6d07,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,1,open3d_point_to_plane
synthetic-confirmatory-v1::4ce528d7b41949f308ba73b1cccab91b2dd5d8a49ee038fbf4804ef70ffc6d07::pcl_point_to_plane,synthetic-confirmatory-v1::4ce528d7b41949f308ba73b1cccab91b2dd5d8a49ee038fbf4804ef70ffc6d07,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,1,pcl_point_to_plane
synthetic-confirmatory-v1::e2b238d6ef9cfbce59b00e8cf9a7801c68a78e409a97c4399319b27a00caaf52::open3d_point_to_plane,synthetic-confirmatory-v1::e2b238d6ef9cfbce59b00e8cf9a7801c68a78e409a97c4399319b27a00caaf52,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,2,open3d_point_to_plane
synthetic-confirmatory-v1::e2b238d6ef9cfbce59b00e8cf9a7801c68a78e409a97c4399319b27a00caaf52::pcl_point_to_plane,synthetic-confirmatory-v1::e2b238d6ef9cfbce59b00e8cf9a7801c68a78e409a97c4399319b27a00caaf52,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,2,pcl_point_to_plane
synthetic-confirmatory-v1::d76c25ac295eacaa05550cf76f340da1d88140c7f30cbb090a1aa330734171d4::open3d_point_to_plane,synthetic-confirmatory-v1::d76c25ac295eacaa05550cf76f340da1d88140c7f30cbb090a1aa330734171d4,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,3,open3d_point_to_plane
synthetic-confirmatory-v1::d76c25ac295eacaa05550cf76f340da1d88140c7f30cbb090a1aa330734171d4::pcl_point_to_plane,synthetic-confirmatory-v1::d76c25ac295eacaa05550cf76f340da1d88140c7f30cbb090a1aa330734171d4,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,3,pcl_point_to_plane
synthetic-confirmatory-v1::4832a930fcc2f1f1534180db0c28e4f37328a6ac25746a79b67bb43ef708dc96::open3d_point_to_plane,synthetic-confirmatory-v1::4832a930fcc2f1f1534180db0c28e4f37328a6ac25746a79b67bb43ef708dc96,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,4,open3d_point_to_plane
synthetic-confirmatory-v1::4832a930fcc2f1f1534180db0c28e4f37328a6ac25746a79b67bb43ef708dc96::pcl_point_to_plane,synthetic-confirmatory-v1::4832a930fcc2f1f1534180db0c28e4f37328a6ac25746a79b67bb43ef708dc96,END_FACE_TRANSITION_WEAK,FULL_NOISE,248284635,916609326,4,pcl_point_to_plane
synthetic-confirmatory-v1::2d1cf8a7d48bda46fbbdd369f04f2efbbf0a2b689660149c44449f9fdcf6d0bf::open3d_point_to_plane,synthetic-confirmatory-v1::2d1cf8a7d48bda46fbbdd369f04f2efbbf0a2b689660149c44449f9fdcf6d0bf,END_FACE_TRANSITION_WEAK,IDEAL_MATCHED,376488233,,0,open3d_point_to_plane
synthetic-confirmatory-v1::2d1cf8a7d48bda46fbbdd369f04f2efbbf0a2b689660149c44449f9fdcf6d0bf::pcl_point_to_plane,synthetic-confirmatory-v1::2d1cf8a7d48bda46fbbdd369f04f2efbbf0a2b689660149c44449f9fdcf6d0bf,END_FACE_TRANSITION_WEAK,IDEAL_MATCHED,376488233,,0,pcl_point_to_plane
synthetic-confirmatory-v1::154124438dd5f6617954bdbb6e75a808b3004366a8efc1ea39f3bce941778518::open3d_point_to_plane,synthetic-confirmatory-v1::154124438dd5f6617954bdbb6e75a808b3004366a8efc1ea39f3bce941778518,END_FACE_TRANSITION_WEAK,INDEPENDENT_NOISE_FREE,376488233,,0,open3d_point_to_plane
synthetic-confirmatory-v1::154124438dd5f6617954bdbb6e75a808b3004366a8efc1ea39f3bce941778518::pcl_point_to_plane,synthetic-confirmatory-v1::154124438dd5f6617954bdbb6e75a808b3004366a8efc1ea39f3bce941778518,END_FACE_TRANSITION_WEAK,INDEPENDENT_NOISE_FREE,376488233,,0,pcl_point_to_plane
synthetic-confirmatory-v1::6789773a6c14aa1a12203b995df9eb24147b73ce466db05e4420e40b7c1cb12e::open3d_point_to_plane,synthetic-confirmatory-v1::6789773a6c14aa1a12203b995df9eb24147b73ce466db05e4420e40b7c1cb12e,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,0,open3d_point_to_plane
synthetic-confirmatory-v1::6789773a6c14aa1a12203b995df9eb24147b73ce466db05e4420e40b7c1cb12e::pcl_point_to_plane,synthetic-confirmatory-v1::6789773a6c14aa1a12203b995df9eb24147b73ce466db05e4420e40b7c1cb12e,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,0,pcl_point_to_plane
synthetic-confirmatory-v1::ac87c179d4a57002f372145cf0175e5b187a5164c123f7b173833c169ae56b73::open3d_point_to_plane,synthetic-confirmatory-v1::ac87c179d4a57002f372145cf0175e5b187a5164c123f7b173833c169ae56b73,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,1,open3d_point_to_plane
synthetic-confirmatory-v1::ac87c179d4a57002f372145cf0175e5b187a5164c123f7b173833c169ae56b73::pcl_point_to_plane,synthetic-confirmatory-v1::ac87c179d4a57002f372145cf0175e5b187a5164c123f7b173833c169ae56b73,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,1,pcl_point_to_plane
synthetic-confirmatory-v1::ed06ca4c15bd3f1055ad06e369c6913efd5ef94521c48d1889841d5e3ecd9747::open3d_point_to_plane,synthetic-confirmatory-v1::ed06ca4c15bd3f1055ad06e369c6913efd5ef94521c48d1889841d5e3ecd9747,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,2,open3d_point_to_plane
synthetic-confirmatory-v1::ed06ca4c15bd3f1055ad06e369c6913efd5ef94521c48d1889841d5e3ecd9747::pcl_point_to_plane,synthetic-confirmatory-v1::ed06ca4c15bd3f1055ad06e369c6913efd5ef94521c48d1889841d5e3ecd9747,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,2,pcl_point_to_plane
synthetic-confirmatory-v1::4530103ac40d258656249d9c1c905e900c5d78427ac8c6980bbe1ca308bc986f::open3d_point_to_plane,synthetic-confirmatory-v1::4530103ac40d258656249d9c1c905e900c5d78427ac8c6980bbe1ca308bc986f,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,3,open3d_point_to_plane
synthetic-confirmatory-v1::4530103ac40d258656249d9c1c905e900c5d78427ac8c6980bbe1ca308bc986f::pcl_point_to_plane,synthetic-confirmatory-v1::4530103ac40d258656249d9c1c905e900c5d78427ac8c6980bbe1ca308bc986f,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,3,pcl_point_to_plane
synthetic-confirmatory-v1::3dc7d69acd75159caf800a3e03c832a907061a1db8911b9a36d4b805fc8aafe7::open3d_point_to_plane,synthetic-confirmatory-v1::3dc7d69acd75159caf800a3e03c832a907061a1db8911b9a36d4b805fc8aafe7,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,4,open3d_point_to_plane
synthetic-confirmatory-v1::3dc7d69acd75159caf800a3e03c832a907061a1db8911b9a36d4b805fc8aafe7::pcl_point_to_plane,synthetic-confirmatory-v1::3dc7d69acd75159caf800a3e03c832a907061a1db8911b9a36d4b805fc8aafe7,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,469989467,4,pcl_point_to_plane
synthetic-confirmatory-v1::ec550bb25bd7bd7a7ccc3bc1cd885c858d9bbc55319152f1ec34c9c51aaf7514::open3d_point_to_plane,synthetic-confirmatory-v1::ec550bb25bd7bd7a7ccc3bc1cd885c858d9bbc55319152f1ec34c9c51aaf7514,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,0,open3d_point_to_plane
synthetic-confirmatory-v1::ec550bb25bd7bd7a7ccc3bc1cd885c858d9bbc55319152f1ec34c9c51aaf7514::pcl_point_to_plane,synthetic-confirmatory-v1::ec550bb25bd7bd7a7ccc3bc1cd885c858d9bbc55319152f1ec34c9c51aaf7514,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,0,pcl_point_to_plane
synthetic-confirmatory-v1::ebf2199907616b5444071c5b260e0853f7139c41c36e3376243d1e48698a855d::open3d_point_to_plane,synthetic-confirmatory-v1::ebf2199907616b5444071c5b260e0853f7139c41c36e3376243d1e48698a855d,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,1,open3d_point_to_plane
synthetic-confirmatory-v1::ebf2199907616b5444071c5b260e0853f7139c41c36e3376243d1e48698a855d::pcl_point_to_plane,synthetic-confirmatory-v1::ebf2199907616b5444071c5b260e0853f7139c41c36e3376243d1e48698a855d,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,1,pcl_point_to_plane
synthetic-confirmatory-v1::9870cc68574a02bce801164c9d94342491d55461ec91bbf133632c78527fa6e3::open3d_point_to_plane,synthetic-confirmatory-v1::9870cc68574a02bce801164c9d94342491d55461ec91bbf133632c78527fa6e3,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,2,open3d_point_to_plane
synthetic-confirmatory-v1::9870cc68574a02bce801164c9d94342491d55461ec91bbf133632c78527fa6e3::pcl_point_to_plane,synthetic-confirmatory-v1::9870cc68574a02bce801164c9d94342491d55461ec91bbf133632c78527fa6e3,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,2,pcl_point_to_plane
synthetic-confirmatory-v1::52d1ea4cf2dfdcd14c0fc3c3c3c861ae957d3fe23f5d4677455520ad177c39f0::open3d_point_to_plane,synthetic-confirmatory-v1::52d1ea4cf2dfdcd14c0fc3c3c3c861ae957d3fe23f5d4677455520ad177c39f0,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,3,open3d_point_to_plane
synthetic-confirmatory-v1::52d1ea4cf2dfdcd14c0fc3c3c3c861ae957d3fe23f5d4677455520ad177c39f0::pcl_point_to_plane,synthetic-confirmatory-v1::52d1ea4cf2dfdcd14c0fc3c3c3c861ae957d3fe23f5d4677455520ad177c39f0,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,3,pcl_point_to_plane
synthetic-confirmatory-v1::5e9c80b35fa25aa7e7f839ac695c8b5e1ce736a3e0fbf798a02b1a1ab148851a::open3d_point_to_plane,synthetic-confirmatory-v1::5e9c80b35fa25aa7e7f839ac695c8b5e1ce736a3e0fbf798a02b1a1ab148851a,END_FACE_TRANSITION_WEAK,FULL_NOISE,376488233,1088311622,4,open3d_point_to_plane
